images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label_full,label
1204.jpg,62037-0577-01_10210878,62037,577,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1204.jpg,62037-0577-01_10210878,62037-0577-01
1205.jpg,00093-7464-56_132809F0,93,7464,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1205.jpg,00093-7464-56_132809F0,00093-7464-56
1207.jpg,59762-2858-01_00200070,59762,2858,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1207.jpg,59762-2858-01_00200070,59762-2858-01
1208.jpg,51248-0151-03_5A1DAD5D,51248,151,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1208.jpg,51248-0151-03_5A1DAD5D,51248-0151-03
121.jpg,00093-0199-01_CD266683,93,199,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/121.jpg,00093-0199-01_CD266683,00093-0199-01
1210.jpg,00555-0589-01_172F8B9C,555,589,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1210.jpg,00555-0589-01_172F8B9C,00555-0589-01
1211.jpg,41616-0759-83_671DB3BD,41616,759,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1211.jpg,41616-0759-83_671DB3BD,41616-0759-83
1212.jpg,00093-1005-01_9629CB0E,93,1005,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1212.jpg,00093-1005-01_9629CB0E,00093-1005-01
1214.jpg,00378-1811-01_5123A8BD,378,1811,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1214.jpg,00378-1811-01_5123A8BD,00378-1811-01
1215.jpg,00093-7477-01_9B294DCA,93,7477,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1215.jpg,00093-7477-01_9B294DCA,00093-7477-01
1216.jpg,00054-4728-25_8723C3EE,54,4728,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1216.jpg,00054-4728-25_8723C3EE,00054-4728-25
1217.jpg,00093-5124-01_3D2D9E8C,93,5124,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1217.jpg,00093-5124-01_3D2D9E8C,00093-5124-01
1218.jpg,00186-1090-05_0D1D86EC,186,1090,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1218.jpg,00186-1090-05_0D1D86EC,00186-1090-05
122.jpg,00378-3857-77_FD1C7EE3,378,3857,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/122.jpg,00378-3857-77_FD1C7EE3,00378-3857-77
1220.jpg,00023-9350-07_D4196A7B,23,9350,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1220.jpg,00023-9350-07_D4196A7B,00023-9350-07
1221.jpg,00555-0484-01_092B84CC,555,484,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1221.jpg,00555-0484-01_092B84CC,00555-0484-01
123.jpg,00186-0520-60_C41DE20F,186,520,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/123.jpg,00186-0520-60_C41DE20F,00186-0520-60
1232.jpg,66582-0313-31_931DC9AE,66582,313,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1232.jpg,66582-0313-31_931DC9AE,66582-0313-31
1234.jpg,00143-1425-01_B12658A2,143,1425,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1234.jpg,00143-1425-01_B12658A2,00143-1425-01
1235.jpg,00378-6232-01_70213849,378,6232,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1235.jpg,00378-6232-01_70213849,00378-6232-01
1236.jpg,00093-7287-89_D22FE95F,93,7287,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1236.jpg,00093-7287-89_D22FE95F,00093-7287-89
1237.jpg,00555-0969-02_0C300600,555,969,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1237.jpg,00555-0969-02_0C300600,00555-0969-02
1238.jpg,00093-4237-01_A323D19E,93,4237,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1238.jpg,00093-4237-01_A323D19E,00093-4237-01
124.jpg,00093-5126-01_382D9C7C,93,5126,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/124.jpg,00093-5126-01_382D9C7C,00093-5126-01
1245.jpg,00093-4740-01_F02D781B,93,4740,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1245.jpg,00093-4740-01_F02D781B,00093-4740-01
1248.jpg,00378-0208-01_99204CF2,378,208,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1248.jpg,00378-0208-01_99204CF2,00378-0208-01
1249.jpg,00093-4443-01_9E2D4F0A,93,4443,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1249.jpg,00093-4443-01_9E2D4F0A,00093-4443-01
1251.jpg,41616-0636-83_1A240D60,41616,636,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1251.jpg,41616-0636-83_1A240D60,41616-0636-83
1253.jpg,00378-1105-01_D822EC47,378,1105,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1253.jpg,00378-1105-01_D822EC47,00378-1105-01
1254.jpg,00093-7156-56_DF27EF8F,93,7156,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1254.jpg,00093-7156-56_DF27EF8F,00093-7156-56
1255.jpg,00781-1966-01_B5265AE2,781,1966,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1255.jpg,00781-1966-01_B5265AE2,00781-1966-01
1256.jpg,00093-7540-06_6D2936E9,93,7540,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1256.jpg,00093-7540-06_6D2936E9,00093-7540-06
1257.jpg,51285-0087-87_8C2FC64E,51285,87,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1257.jpg,51285-0087-87_8C2FC64E,51285-0087-87
1259.jpg,00093-1078-53_8529C2FE,93,1078,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1259.jpg,00093-1078-53_8529C2FE,00093-1078-53
126.jpg,51285-0697-02_8E2F475A,51285,697,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/126.jpg,51285-0697-02_8E2F475A,51285-0697-02
1260.jpg,00093-2060-98_072983CC,93,2060,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1260.jpg,00093-2060-98_072983CC,00093-2060-98
1262.jpg,00093-0753-01_A526D2E6,93,753,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1262.jpg,00093-0753-01_A526D2E6,00093-0753-01
1263.jpg,00093-5710-01_3F2B9FCC,93,5710,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1263.jpg,00093-5710-01_3F2B9FCC,00093-5710-01
1264.jpg,68462-0361-01_D222E917,68462,361,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1264.jpg,68462-0361-01_D222E917,68462-0361-01
1267.jpg,00093-7254-01_632F3199,93,7254,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1267.jpg,00093-7254-01_632F3199,00093-7254-01
127.jpg,00093-7334-01_A929548A,93,7334,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/127.jpg,00093-7334-01_A929548A,00093-7334-01
1271.jpg,00555-9034-58_6D2FB6BD,555,9034,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1271.jpg,00555-9034-58_6D2FB6BD,00555-9034-58
1272.jpg,00078-0574-15_3E1D9F4C,78,574,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1272.jpg,00078-0574-15_3E1D9F4C,00078-0574-15
1273.jpg,00555-9010-58_3B2F9D9C,555,9010,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1273.jpg,00555-9010-58_3B2F9D9C,00555-9010-58
1276.jpg,00093-1005-01_9629CB0E,93,1005,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1276.jpg,00093-1005-01_9629CB0E,00093-1005-01
1277.jpg,00093-9133-06_A4205202,93,9133,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1277.jpg,00093-9133-06_A4205202,00093-9133-06
1280.jpg,00093-0221-06_9F294FDA,93,221,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1280.jpg,00093-0221-06_9F294FDA,00093-0221-06
1281.jpg,00093-0012-98_4D29A6AD,93,12,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1281.jpg,00093-0012-98_4D29A6AD,00093-0012-98
1282.jpg,00093-7146-18_5D242E91,93,7146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1282.jpg,00093-7146-18_5D242E91,00093-7146-18
1285.jpg,50111-0441-01_E02F706B,50111,441,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1285.jpg,50111-0441-01_E02F706B,50111-0441-01
1286.jpg,00093-7670-01_8327C19E,93,7670,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1286.jpg,00093-7670-01_8327C19E,00093-7670-01
1287.jpg,00378-0305-01_332199CC,378,305,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1287.jpg,00378-0305-01_332199CC,00378-0305-01
1288.jpg,99207-0467-30_C11D60AB,99207,467,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1288.jpg,99207-0467-30_C11D60AB,99207-0467-30
1289.jpg,00172-5312-70_C127E0EF,172,5312,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1289.jpg,00172-5312-70_C127E0EF,00172-5312-70
129.jpg,00555-0835-02_CA2F655B,555,835,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/129.jpg,00555-0835-02_CA2F655B,00555-0835-02
1290.jpg,00093-5141-56_172D0B88,93,5141,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1290.jpg,00093-5141-56_172D0B88,00093-5141-56
1292.jpg,00002-3228-30_391E1C80,2,3228,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1292.jpg,00002-3228-30_391E1C80,00002-3228-30
1295.jpg,00093-3125-01_DD26EEA7,93,3125,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1295.jpg,00093-3125-01_DD26EEA7,00093-3125-01
1297.jpg,00781-2020-05_D812EC47,781,2020,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1297.jpg,00781-2020-05_D812EC47,00781-2020-05
1299.jpg,00093-0148-01_4629A34D,93,148,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1299.jpg,00093-0148-01_4629A34D,00093-0148-01
1301.jpg,00093-5062-05_942D4A5A,93,5062,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1301.jpg,00093-5062-05_942D4A5A,00093-5062-05
1303.jpg,50111-0434-01_4F212799,50111,434,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1303.jpg,50111-0434-01_4F212799,50111-0434-01
1305.jpg,00093-5852-01_512BA8FD,93,5852,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1305.jpg,00093-5852-01_512BA8FD,00093-5852-01
1306.jpg,65580-0304-03_011280A4,65580,304,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1306.jpg,65580-0304-03_011280A4,65580-0304-03
1307.jpg,00378-2675-01_E52372EB,378,2675,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1307.jpg,00378-2675-01_E52372EB,00378-2675-01
1308.jpg,00555-0835-02_CA2F655B,555,835,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1308.jpg,00555-0835-02_CA2F655B,00555-0835-02
131.jpg,00591-0302-01_8D2046C2,591,302,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/131.jpg,00591-0302-01_8D2046C2,00591-0302-01
1310.jpg,60505-0185-00_27269384,60505,185,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1310.jpg,60505-0185-00_27269384,60505-0185-00
1311.jpg,00131-2478-35_B41DDA5E,131,2478,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1311.jpg,00131-2478-35_B41DDA5E,00131-2478-35
1313.jpg,00093-7214-98_C929E4EF,93,7214,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1313.jpg,00093-7214-98_C929E4EF,00093-7214-98
1315.jpg,43386-0660-24_D91DECBF,43386,660,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1315.jpg,43386-0660-24_D91DECBF,43386-0660-24
1317.jpg,68968-3500-01_581E2C71,68968,3500,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1317.jpg,68968-3500-01_581E2C71,68968-3500-01
1318.jpg,00591-5335-01_501DA84D,591,5335,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1318.jpg,00591-5335-01_501DA84D,00591-5335-01
1319.jpg,60505-0065-01_021D811C,60505,65,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1319.jpg,60505-0065-01_021D811C,60505-0065-01
132.jpg,62037-0577-01_10210878,62037,577,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/132.jpg,62037-0577-01_10210878,62037-0577-01
1320.jpg,00378-1807-01_1A238D5C,378,1807,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1320.jpg,00378-1807-01_1A238D5C,00378-1807-01
1321.jpg,00173-0755-00_BC15DE0E,173,755,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1321.jpg,00173-0755-00_BC15DE0E,00173-0755-00
1324.jpg,00093-0076-01_B722DB96,93,76,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1324.jpg,00093-0076-01_B722DB96,00093-0076-01
1325.jpg,00093-7234-01_B13058E2,93,7234,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1325.jpg,00093-7234-01_B13058E2,00093-7234-01
1328.jpg,00378-0216-01_74203A31,378,216,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1328.jpg,00378-0216-01_74203A31,00378-0216-01
1329.jpg,00555-9032-70_5B2FAD8D,555,9032,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1329.jpg,00555-9032-70_5B2FAD8D,00555-9032-70
133.jpg,00093-5150-01_2E29974C,93,5150,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/133.jpg,00093-5150-01_2E29974C,00093-5150-01
1330.jpg,00062-2085-12_06130328,62,2085,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1330.jpg,00062-2085-12_06130328,00062-2085-12
1333.jpg,00093-7256-01_EA267553,93,7256,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1333.jpg,00093-7256-01_EA267553,00093-7256-01
1335.jpg,00093-5852-01_512BA8FD,93,5852,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1335.jpg,00093-5852-01_512BA8FD,00093-5852-01
1337.jpg,68968-3500-01_581E2C71,68968,3500,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1337.jpg,68968-3500-01_581E2C71,68968-3500-01
134.jpg,00093-5207-01_782BBC1D,93,5207,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/134.jpg,00093-5207-01_782BBC1D,00093-5207-01
1342.jpg,00093-3165-01_19270CA8,93,3165,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1342.jpg,00093-3165-01_19270CA8,00093-3165-01
1344.jpg,00093-0757-01_AC2B561A,93,757,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1344.jpg,00093-0757-01_AC2B561A,00093-0757-01
1345.jpg,00074-7070-90_991D4CFA,74,7070,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1345.jpg,00074-7070-90_991D4CFA,00074-7070-90
1346.jpg,00781-5186-01_7A23BD5D,781,5186,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1346.jpg,00781-5186-01_7A23BD5D,00781-5186-01
1347.jpg,00093-5213-01_632BB1FD,93,5213,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1347.jpg,00093-5213-01_632BB1FD,00093-5213-01
1348.jpg,00093-0757-01_AC2B561A,93,757,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1348.jpg,00093-0757-01_AC2B561A,00093-0757-01
1349.jpg,00093-2272-34_DD2D6EBB,93,2272,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1349.jpg,00093-2272-34_DD2D6EBB,00093-2272-34
1350.jpg,65862-0012-30_052182EC,65862,12,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1350.jpg,65862-0012-30_052182EC,65862-0012-30
1351.jpg,00172-4357-49_622DB11D,172,4357,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1351.jpg,00172-4357-49_622DB11D,00172-4357-49
1354.jpg,00093-7157-06_4D2BA68D,93,7157,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1354.jpg,00093-7157-06_4D2BA68D,00093-7157-06
1356.jpg,00093-7178-01_D329E9CF,93,7178,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1356.jpg,00093-7178-01_D329E9CF,00093-7178-01
1357.jpg,00093-0734-01_6C2B3609,93,734,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1357.jpg,00093-0734-01_6C2B3609,00093-0734-01
1358.jpg,00555-9009-42_E52F72DB,555,9009,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1358.jpg,00555-9009-42_E52F72DB,00555-9009-42
1359.jpg,00093-5061-01_7C2D3E29,93,5061,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1359.jpg,00093-5061-01_7C2D3E29,00093-5061-01
1361.jpg,50419-0488-58_1C190E68,50419,488,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1361.jpg,50419-0488-58_1C190E68,50419-0488-58
1362.jpg,00093-0787-01_AE26D766,93,787,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1362.jpg,00093-0787-01_AE26D766,00093-0787-01
1364.jpg,00093-4236-01_112388AC,93,4236,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1364.jpg,00093-4236-01_112388AC,00093-4236-01
1365.jpg,00093-3129-01_B32DD9FE,93,3129,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1365.jpg,00093-3129-01_B32DD9FE,00093-3129-01
1366.jpg,00093-5208-01_7C2BBE2D,93,5208,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1366.jpg,00093-5208-01_7C2BBE2D,00093-5208-01
1367.jpg,00093-0688-01_3229995C,93,688,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1367.jpg,00093-0688-01_3229995C,00093-0688-01
1369.jpg,00172-2089-60_9C26CE66,172,2089,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1369.jpg,00172-2089-60_9C26CE66,00172-2089-60
137.jpg,00555-0633-02_72303931,555,633,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/137.jpg,00555-0633-02_72303931,00555-0633-02
1370.jpg,41616-0636-83_1A240D60,41616,636,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1370.jpg,41616-0636-83_1A240D60,41616-0636-83
1371.jpg,10144-0606-15_FA1DFD0F,10144,606,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1371.jpg,10144-0606-15_FA1DFD0F,10144-0606-15
1372.jpg,00555-9008-67_252F928C,555,9008,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1372.jpg,00555-9008-67_252F928C,00555-9008-67
1373.jpg,00597-0044-37_D116E8D7,597,44,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1373.jpg,00597-0044-37_D116E8D7,00597-0044-37
1374.jpg,50111-0563-01_4B3025E1,50111,563,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1374.jpg,50111-0563-01_4B3025E1,50111-0563-01
1375.jpg,00378-1815-01_4423A22D,378,1815,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1375.jpg,00378-1815-01_4423A22D,00378-1815-01
1376.jpg,53489-0146-01_8021C06E,53489,146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1376.jpg,53489-0146-01_8021C06E,53489-0146-01
1377.jpg,00093-7493-06_DB2FEDDF,93,7493,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1377.jpg,00093-7493-06_DB2FEDDF,00093-7493-06
1378.jpg,00093-0536-01_992B4CEA,93,536,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1378.jpg,00093-0536-01_992B4CEA,00093-0536-01
1379.jpg,00093-7426-56_DC27EE6F,93,7426,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1379.jpg,00093-7426-56_DC27EE6F,00093-7426-56
138.jpg,00002-4463-30_B5155ACA,2,4463,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/138.jpg,00002-4463-30_B5155ACA,00002-4463-30
1380.jpg,00093-1174-01_B52B5AFA,93,1174,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1380.jpg,00093-1174-01_B52B5AFA,00093-1174-01
1382.jpg,00555-0779-02_42302161,555,779,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1382.jpg,00555-0779-02_42302161,00555-0779-02
1383.jpg,00093-7146-56_282B945C,93,7146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1383.jpg,00093-7146-56_282B945C,00093-7146-56
1384.jpg,55111-0196-90_701DB86D,55111,196,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1384.jpg,55111-0196-90_701DB86D,55111-0196-90
1385.jpg,00555-0607-02_3F2F1F98,555,607,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1385.jpg,00555-0607-02_3F2F1F98,00555-0607-02
1386.jpg,00378-1411-01_8023407A,378,1411,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1386.jpg,00378-1411-01_8023407A,00378-1411-01
1387.jpg,51672-4033-01_A72653F2,51672,4033,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1387.jpg,51672-4033-01_A72653F2,51672-4033-01
1389.jpg,00093-7670-01_8327C19E,93,7670,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1389.jpg,00093-7670-01_8327C19E,00093-7670-01
139.jpg,00093-0784-06_3D2B1E98,93,784,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/139.jpg,00093-0784-06_3D2B1E98,00093-0784-06
1392.jpg,68382-0024-01_A12050B2,68382,24,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1392.jpg,68382-0024-01_A12050B2,68382-0024-01
1393.jpg,00093-0733-01_672B3399,93,733,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1393.jpg,00093-0733-01_672B3399,00093-0733-01
1394.jpg,00093-2075-01_C326E187,93,2075,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1394.jpg,00093-2075-01_C326E187,00093-2075-01
1395.jpg,00093-7367-56_C02FE05F,93,7367,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1395.jpg,00093-7367-56_C02FE05F,00093-7367-56
1396.jpg,00603-3741-21_DD22EEE7,603,3741,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1396.jpg,00603-3741-21_DD22EEE7,00603-3741-21
1397.jpg,00093-7477-01_9B294DCA,93,7477,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1397.jpg,00093-7477-01_9B294DCA,00093-7477-01
1398.jpg,00172-3762-60_8B21C5AE,172,3762,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1398.jpg,00172-3762-60_8B21C5AE,00172-3762-60
14.jpg,00093-4069-01_E126F0B7,93,4069,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/14.jpg,00093-4069-01_E126F0B7,00093-4069-01
1400.jpg,00378-1165-91_3E201F00,378,1165,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1400.jpg,00378-1165-91_3E201F00,00378-1165-91
1401.jpg,00093-4405-01_072D838C,93,4405,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1401.jpg,00093-4405-01_072D838C,00093-4405-01
1402.jpg,51285-0114-58_942DCA0E,51285,114,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1402.jpg,51285-0114-58_942DCA0E,51285-0114-58
1403.jpg,00093-5506-56_1E270F18,93,5506,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1403.jpg,00093-5506-56_1E270F18,00093-5506-56
1404.jpg,00093-7157-06_4D2BA68D,93,7157,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1404.jpg,00093-7157-06_4D2BA68D,00093-7157-06
1405.jpg,00143-1268-01_7321B9DD,143,1268,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1405.jpg,00143-1268-01_7321B9DD,00143-1268-01
1407.jpg,00093-7258-56_28301410,93,7258,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1407.jpg,00093-7258-56_28301410,00093-7258-56
1408.jpg,00093-7146-18_5D242E91,93,7146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1408.jpg,00093-7146-18_5D242E91,00093-7146-18
1409.jpg,00093-7292-53_781B3C09,93,7292,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1409.jpg,00093-7292-53_781B3C09,00093-7292-53
1410.jpg,00172-4365-60_1C280E70,172,4365,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1410.jpg,00172-4365-60_1C280E70,00172-4365-60
1411.jpg,00093-4741-01_F42D7A5B,93,4741,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1411.jpg,00093-4741-01_F42D7A5B,00093-4741-01
1413.jpg,00093-4237-01_2B2D958C,93,4237,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1413.jpg,00093-4237-01_2B2D958C,00093-4237-01
1414.jpg,68012-0104-30_EE1DF76F,68012,104,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1414.jpg,68012-0104-30_EE1DF76F,68012-0104-30
1415.jpg,00555-0634-02_5D302EB1,555,634,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1415.jpg,00555-0634-02_5D302EB1,00555-0634-02
1416.jpg,00078-0572-15_381D9C4C,78,572,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1416.jpg,00078-0572-15_381D9C4C,00078-0572-15
1417.jpg,00009-0055-01_CA1DE53F,9,55,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1417.jpg,00009-0055-01_CA1DE53F,00009-0055-01
1419.jpg,00002-4463-30_B5155ACA,2,4463,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1419.jpg,00002-4463-30_B5155ACA,00002-4463-30
142.jpg,00078-0521-15_E51D72AB,78,521,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/142.jpg,00078-0521-15_E51D72AB,00078-0521-15
1421.jpg,00555-0967-02_58302C71,555,967,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1421.jpg,00555-0967-02_58302C71,00555-0967-02
1424.jpg,52544-0913-01_AB1B558A,52544,913,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1424.jpg,52544-0913-01_AB1B558A,52544-0913-01
1425.jpg,00003-4222-16_F215F93F,3,4222,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1425.jpg,00003-4222-16_F215F93F,00003-4222-16
1426.jpg,51672-4032-01_E52672E3,51672,4032,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1426.jpg,51672-4032-01_E52672E3,51672-4032-01
1427.jpg,53489-0146-01_8021C06E,53489,146,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1427.jpg,53489-0146-01_8021C06E,53489-0146-01
1428.jpg,00085-1322-01_CF07E78F,85,1322,FALSE,TRUE,FALSE,fcn_mix_weight/dc_224/1428.jpg,00085-1322-01_CF07E78F,00085-1322-01
1429.jpg,00378-1823-01_D723EBAF,378,1823,FALSE,FALSE,FALSE,fcn_mix_weight/dc_224/1429.jpg,00378-1823-01_D723EBAF,00378-1823-01
